Status,Sharpe,Fitness,Returns(%),Drawdown(%),Margin(bps),Turnover(%),Universe,Delay,Decay,Neutralization,FailedChecks,Code,,
SUCCESS,-0.2500,-0.0800,-1.8700,23.9700,-2.3000,16.2800,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(high, 5)) * rank(volume)) * rank(adv20)), market)), 5))"
ERROR,,,,,,,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(low), rank(parkinson_volatility_10), 10)) * rank(adv20)), market)), 5))"
ERROR,,,,,,,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(parkinson_volatility_10), rank(close), 2)) * rank(adv20)), market)), 2))"
SUCCESS,-0.6100,-0.2300,-4.7300,30.4700,-2.8200,33.5000,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(vwap, 2)) * rank(adv20)) * rank(adv20)), market)), 2))"
SUCCESS,-0.4500,-0.1700,-3.4500,28.0200,-2.9600,23.3300,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(close, 3)) * rank(volume)) * rank(adv20)), market)), 3))"
SUCCESS,0.3800,0.1500,2.8400,17.7100,3.1300,18.1900,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(adv20), 3)) * rank(volume)) * rank(adv20)), market)), 2))"
ERROR,,,,,,,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(open), rank(parkinson_volatility_10), 3)) * rank(adv20)), market)), 5))"
SUCCESS,-0.3300,-0.1300,-2.4900,27.1800,-2.9100,17.1300,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(close, 2)) * rank(volume)) * rank(adv20)), market)), 3))"
ERROR,,,,,,,TOP3000,1,3,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(open), rank(parkinson_volatility_10), 5)) * rank(adv20)), market)), 3))"
ERROR,,,,,,,TOP3000,1,3,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(returns), rank(adv20), 3)) * rank(adv20)), market)), 3))"
FAILED,-0.2000,-0.0700,-1.5200,26.0000,-2.2200,13.7100,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(high, 5)) * rank(adv20)) * rank(adv20)), market)), 5))"
FAILED,0.5400,0.2800,4.1000,17.5500,5.2500,15.6000,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(parkinson_volatility_10), 10)) * rank(adv20)) * rank(adv20)), market)), 5))"
SUCCESS,-0.0400,-0.0100,-0.3300,21.7600,-0.4800,13.7600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(open, 10)) * rank(volume)) * rank(adv20)), market)), 3))"
SUCCESS,-0.4600,-0.1900,-3.5100,27.5800,-3.4100,20.5900,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(low, 5)) * rank(volume)) * rank(adv20)), market)), 3))"
ERROR,,,,,,,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(returns), rank(volume), 5)) * rank(adv20)), market)), 5))"
SUCCESS,0.1500,0.0500,1.2500,24.6600,2.3200,10.8300,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(close), 10)) * rank(volume)) * rank(adv20)), market)), 5))"
ERROR,,,,,,,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(parkinson_volatility_10), rank(high), 2)) * rank(adv20)), market)), 5))"
SUCCESS,-0.5900,-0.2600,-5.1000,41.4300,-3.9200,26.0200,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(low), 3)) * rank(adv20)) * rank(adv20)), market)), 3))"
SUCCESS,0.4200,0.1600,3.2700,24.0200,2.7800,23.5200,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(beta_last_30_days_spy), 10)) * rank(adv20)) * rank(adv20)), market)), 2))"
ERROR,,,,,,,TOP3000,1,2,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize(((-1 * correlation(rank(open), rank(beta_last_30_days_spy), 5)) * rank(adv20)), market)), 5))"
SUCCESS,-0.2700,-0.0900,-2.0400,25.8500,-2.2900,17.8300,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(high, 3)) * rank(volume)) * rank(adv20)), market)), 5))"
FAILED,,,,,,,TOP3000,1,2,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(close, 3)) * rank(adv20)), market)), 5))"
SUCCESS,1.4333,1.2292,1.9778,-11.5471,5.1858,51.3901,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(adv20), 2)) * rank(adv20)), market)), 3))"
FAILED,1.0026,1.8060,9.1983,-15.3653,10.7290,73.9852,TOP3000,1,3,INDUSTRY,SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(adv20, 5)) * rank(adv20)), market)), 3))"
SUCCESS,0.8931,0.6679,33.2135,-15.3939,14.6952,80.9630,TOP3000,1,5,INDUSTRY,,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(cap, 5)) * rank(adv20)), market)), 3))"
FAILED,1.0369,1.4528,-4.9120,-10.9063,11.9387,75.8870,TOP3000,1,2,INDUSTRY,SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(volume), 3)) * rank(adv20)), market)), 3))"
SUCCESS,0.2200,0.0900,1.8700,23.5500,3.1300,11.9600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize(((rank(ts_delta(rank(open), 10)) * rank(volume)) * rank(adv20)), market)), 5))"
SUCCESS,0.1100,0.0100,0.7100,18.3900,0.2800,50.2800,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(parkinson_volatility_10, 10)) - rank(ts_delta(parkinson_volatility_10, 2))), market)), 3))"
FAILED,-0.4300,-0.1900,-3.4900,39.4800,-3.9100,17.8600,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(returns, 5)) * rank(adv20)), market)), 5))"
FAILED,-0.7300,-0.3000,-5.5000,34.4900,-3.3800,32.5700,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 3)) * rank(adv20)), market)), 3))"
SUCCESS,0.2400,0.0500,1.7400,12.0200,0.7600,45.8500,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 10)) - rank(ts_delta(open, 2))), market)), 3))"
FAILED,-0.3400,-0.1500,-2.5600,22.9800,-3.6900,13.8600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 10)) * rank(adv20)), market)), 5))"
SUCCESS,-0.0200,-0.0000,-0.1500,13.8700,-0.0500,57.2500,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(close, 5)) - rank(ts_delta(close, 2))), market)), 2))"
SUCCESS,0.0300,0.0000,0.2400,14.3000,0.1500,32.4100,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 10)) - rank(ts_delta(open, 2))), market)), 5))"
FAILED,-0.8700,-0.3400,-6.6700,36.9700,-3.1200,42.8200,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) * rank(adv20)), market)), 2))"
SUCCESS,-0.9400,-0.3800,-7.4600,40.6700,-3.1800,46.8700,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(close, 2)) * rank(volume)), market)), 2))"
SUCCESS,0.4600,0.1800,3.0800,13.3900,3.1600,19.5100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(adv20), 5)) * rank(volume)), market)), 3))"
SUCCESS,-0.3200,-0.0800,-2.2300,18.4600,-1.1200,39.7800,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(cap, 3)) - rank(ts_delta(cap, 10))), market)), 3))"
SUCCESS,-0.8800,-0.4300,-6.7000,38.5000,-4.8800,27.4500,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 5)) * rank(adv20)), market)), 2))"
FAILED,0.2800,0.0700,2.1700,20.0600,1.3700,31.7200,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(volume, 5)) * rank(adv20)), market)), 5))"
SUCCESS,-0.6300,-0.3200,-5.3700,39.3700,-5.1200,20.9800,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(cap), 5)) * rank(adv20)), market)), 2))"
SUCCESS,0.5200,0.1900,3.5600,8.7500,2.5800,27.5400,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(parkinson_volatility_10), 5)) * rank(volume)), market)), 5))"
FAILED,-0.8400,-0.3600,-6.4400,35.7400,-3.6500,35.2500,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 2)) * rank(adv20)), market)), 3))"
SUCCESS,0.5700,0.2100,4.1800,15.6600,2.6100,32.0400,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(beta_last_30_days_spy), 5)) * rank(volume)), market)), 5))"
FAILED,-0.6900,-0.2900,-5.1900,31.3100,-3.4700,29.9600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) * rank(adv20)), market)), 3))"
SUCCESS,-0.4800,-0.1900,-3.5600,23.2900,-3.1100,22.8600,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 5)) * rank(volume)), market)), 2))"
SUCCESS,-0.7000,-0.3100,-5.3500,31.8400,-3.8800,27.5900,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 5)) * rank(volume)), market)), 3))"
SUCCESS,-0.1200,-0.0300,-1.0800,24.5800,-1.1600,18.6500,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(high), 10)) * rank(volume)), market)), 3))"
FAILED,-0.7900,-0.3600,-6.7400,42.1300,-4.0700,33.1000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(open), 3)) * rank(adv20)), market)), 2))"
SUCCESS,-0.3000,-0.0600,-1.5600,17.0900,-0.6800,45.7100,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(volume, 10)) - rank(ts_delta(volume, 2))), market)), 2))"
SUCCESS,0.2000,0.0400,1.3800,12.2400,0.6200,44.3200,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 2)) - rank(ts_delta(low, 5))), market)), 5))"
FAILED,-0.4800,-0.1300,-3.2800,18.9400,-1.4100,46.6100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(cap, 5)) - rank(ts_delta(cap, 10))), market)), 5))"
FAILED,-0.2400,-0.0900,-1.7700,20.0500,-2.5700,13.7600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 10)) * rank(adv20)), market)), 5))"
SUCCESS,-0.5100,-0.2300,-4.2600,34.6900,-4.2000,20.2900,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(high), 5)) * rank(adv20)), market)), 3))"
SUCCESS,-0.0800,-0.0100,-0.5800,15.2800,-0.1600,72.6300,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;HIGH_TURNOVER,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(cap, 5)) - rank(ts_delta(cap, 2))), market)), 3))"
SUCCESS,0.5400,0.1800,3.9000,15.7400,2.1600,36.0800,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(beta_last_30_days_spy), 5)) * rank(volume)), market)), 2))"
SUCCESS,-0.5700,-0.2500,-4.2200,29.8200,-3.8300,22.0600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) * rank(adv20)), market)), 5))"
SUCCESS,-0.5900,-0.2500,-4.4100,27.2800,-3.6600,24.1200,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 3)) * rank(volume)), market)), 3))"
FAILED,-0.9900,-0.2800,-6.8100,40.5700,-1.6400,83.1000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;HIGH_TURNOVER;CONCENTRATED_WEIGHT;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(beta_last_30_days_spy, 2)) - rank(ts_delta(beta_last_30_days_spy, 3))), market)), 3))"
FAILED,0.5700,0.1900,3.9900,10.4100,2.1400,37.3000,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(parkinson_volatility_10), 2)) * rank(adv20)), market)), 3))"
SUCCESS,-0.6600,-0.2900,-4.9000,30.4000,-3.8800,25.2100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) * rank(adv20)), market)), 5))"
FAILED,-0.3600,-0.1500,-2.6800,21.7200,-3.6900,14.5000,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 10)) * rank(adv20)), market)), 5))"
SUCCESS,-0.5300,-0.2300,-3.9200,25.2900,-3.6900,21.2500,TOP3000,1,5,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 5)) * rank(adv20)), market)), 2))"
SUCCESS,-0.4700,-0.1200,-3.2400,18.6400,-1.2300,52.6500,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 5)) - rank(ts_delta(low, 10))), market)), 3))"
FAILED,-0.8300,-0.3700,-6.3100,36.8100,-3.9100,32.2500,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 3)) * rank(adv20)), market)), 3))"
SUCCESS,-0.4300,-0.1600,-3.2200,23.2400,-2.6900,23.9000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 3)) * rank(volume)), market)), 5))"
FAILED,0.3300,0.1000,2.2600,18.8300,1.7800,25.4800,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(adv20, 3)) * rank(adv20)), market)), 3))"
FAILED,-0.9600,-0.4600,-8.5500,50.4100,-4.5600,37.4900,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(close), 3)) * rank(adv20)), market)), 2))"
SUCCESS,-0.2000,-0.0600,-1.7800,25.0500,-1.7200,20.6100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(high), 10)) * rank(volume)), market)), 3))"
SUCCESS,-0.6700,-0.3000,-5.7900,44.0900,-3.9900,29.0400,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(returns, 10)) * rank(adv20)), market)), 3))"
FAILED,0.6400,0.2100,4.8900,13.3100,2.0900,46.9000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(volume, 3)) * rank(adv20)), market)), 2))"
FAILED,-0.8800,-0.4300,-7.7000,46.4800,-4.7100,32.7100,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(vwap), 3)) * rank(adv20)), market)), 2))"
SUCCESS,-0.7300,-0.3300,-5.6400,32.8500,-4.1400,27.2400,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 5)) * rank(volume)), market)), 2))"
SUCCESS,0.0300,0.0000,0.2300,13.0900,0.0600,72.6400,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;HIGH_TURNOVER,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 5)) - rank(ts_delta(vwap, 2))), market)), 2))"
SUCCESS,0.9800,0.3300,9.6800,16.8500,2.2300,86.8800,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;HIGH_TURNOVER,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(returns, 2)) - rank(ts_delta(returns, 5))), market)), 2))"
SUCCESS,-0.7100,-0.3100,-5.3800,31.8400,-3.9000,27.5900,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 5)) * rank(volume)), market)), 2))"
FAILED,-0.7800,-0.3200,-5.8900,33.7700,-3.3500,35.2200,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) * rank(adv20)), market)), 2))"
SUCCESS,-0.7100,-0.3100,-5.3800,31.8400,-3.9000,27.5900,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 5)) * rank(volume)), market)), 2))"
SUCCESS,-0.3500,-0.0800,-2.5000,14.4200,-1.0600,47.1000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 3)) - rank(ts_delta(vwap, 10))), market)), 3))"
FAILED,-0.8000,-0.1900,-3.5800,21.1700,-1.0800,66.4600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(adv20, 3)) - rank(ts_delta(adv20, 5))), market)), 3))"
SUCCESS,-0.1800,-0.0500,-1.6000,28.1200,-1.7600,18.1600,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(low), 10)) * rank(volume)), market)), 3))"
SUCCESS,-0.5500,-0.2400,-4.0900,28.5900,-3.6700,22.3000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 3)) * rank(adv20)), market)), 5))"
SUCCESS,-0.2600,-0.0600,-1.9000,13.9600,-1.0200,37.3700,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 2)) - rank(ts_delta(high, 10))), market)), 5))"
SUCCESS,-0.6700,-0.3300,-5.8300,41.2200,-4.9600,23.5000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(low), 5)) * rank(adv20)), market)), 3))"
FAILED,-0.7300,-0.3000,-5.5200,34.5000,-3.3900,32.5700,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(open, 3)) * rank(adv20)), market)), 2))"
SUCCESS,-0.7500,-0.3200,-5.7100,33.4100,-3.5600,32.0400,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 2)) * rank(volume)), market)), 3))"
FAILED,-0.7300,-0.3300,-6.1000,39.5000,-4.1400,29.5000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(rank(open), 3)) * rank(adv20)), market)), 3))"
SUCCESS,-0.6100,-0.2800,-4.5800,30.9700,-4.0900,22.3900,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(low, 3)) * rank(adv20)), market)), 5))"
FAILED,-0.7500,-0.3300,-5.6900,32.4700,-3.7900,30.0700,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;SELF_CORRELATION,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(vwap, 2)) * rank(adv20)), market)), 3))"
SUCCESS,-0.5500,-0.2400,-4.0900,28.5900,-3.6700,22.3000,TOP3000,1,3,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize((rank(ts_delta(high, 3)) * rank(adv20)), market)), 5))"
